index_log, time_stamp, mode, thrust, roll, pitch, yaw, ae[0], ae[1], ae[2], ae[3], phi, theta, psi, sp, sq, sr, esp, esq, esr, sax, say, saz, bat_volt, P, P1, P2, temperature, pressure
593, 64669201, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2293, -904, 1277, 95, -568, 259, 68, -568, 54, 23528, 7140, -8664, 1148, 0, 0, 0, 0, 0
594, 64673083, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2120, -699, 1277, -10, 239, 55, -37, 239, 58, 5320, 19804, 12516, 1148, 0, 0, 0, 0, 0
595, 64676965, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2042, -728, 1277, 52, 77, 20, 25, 77, 63, -1748, 7496, -424, 1148, 0, 0, 0, 0, 0
596, 64680866, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2261, -640, 1277, 20, 618, 121, -7, 618, 66, 1260, -30228, -3228, 1148, 0, 0, 0, 0, 0
597, 64684753, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2250, -1036, 1277, 36, 1300, 12, 9, 1300, 68, -15064, -1072, 32767, 1148, 0, 0, 0, 0, 0
598, 64688691, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2223, -1253, 1277, -33, -388, 21, -60, -388, 68, -7460, 1352, 32767, 1148, 0, 0, 0, 0, 0
599, 64692532, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2157, -946, 1277, 175, -357, 82, 148, -357, 67, 9068, 5152, 9980, 1148, 0, 0, 0, 0, 0
600, 64696440, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2075, -854, 1277, -19, -303, 112, -46, -303, 66, 2420, 8316, 9504, 1148, 0, 0, 0, 0, 0
601, 64700314, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2190, -1038, 1277, 128, -727, -21, 101, -727, 65, -5768, -17532, 13436, 1141, 0, 0, 0, 0, 0
602, 64704206, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2152, -683, 1277, 18, -337, 192, -9, -337, 65, 10788, 2544, 15584, 1141, 0, 0, 0, 0, 0
603, 64708106, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2069, -967, 1277, -39, -60, -79, -66, -60, 65, -9688, 8632, 26164, 1141, 0, 0, 0, 0, 0
604, 64711992, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1995, -1211, 1277, 22, -492, 27, -5, -492, 63, -8116, 7284, 3412, 1141, 0, 0, 0, 0, 0
605, 64715890, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2235, -1075, 1277, 33, -551, 29, 6, -551, 58, 3864, 32544, -11992, 1141, 0, 0, 0, 0, 0
606, 64719816, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2175, -1010, 1277, 33, 754, 22, 6, 754, 53, -12, 5176, 624, 1141, 0, 0, 0, 0, 0
607, 64723655, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2128, -987, 1277, -67, 63, 15, -94, 63, 47, -336, 4164, 29368, 1141, 0, 0, 0, 0, 0
608, 64727546, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2066, -991, 1277, 103, 547, 23, 76, 547, 42, -1848, 5148, 32204, 1141, 0, 0, 0, 0, 0
609, 64731437, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2053, -1253, 1277, -111, 288, -37, -138, 288, 37, -9772, 156, 32767, 1141, 0, 0, 0, 0, 0
610, 64735328, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2220, -1675, 1277, 81, -628, -33, 54, -628, 30, -13912, -23932, 30328, 1141, 0, 0, 0, 0, 0
611, 64739224, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2261, -1402, 1277, -61, -363, 80, -88, -363, 23, 7532, -7208, 22272, 1141, 0, 0, 0, 0, 0
612, 64743107, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2189, -1758, 1277, -40, -258, -118, -67, -258, 17, -12440, 7096, 25948, 1141, 0, 0, 0, 0, 0
613, 64746997, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2124, -1983, 1277, 0, -598, 28, -27, -598, 10, -8180, 6144, 2732, 1141, 0, 0, 0, 0, 0
614, 64750976, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2321, -1902, 1277, -45, -613, -49, -72, -613, 4, 1444, -27096, -9692, 1155, 0, 0, 0, 0, 0
615, 64754781, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2266, -2194, 1277, -23, 272, 20, -50, 272, -2, -11592, 4888, 12636, 1155, 0, 0, 0, 0, 0
616, 64758699, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2241, -1914, 1277, -117, 10, 13, -144, 10, -6, 6740, 1620, 14312, 1155, 0, 0, 0, 0, 0
617, 64762557, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2239, -1934, 1277, 10, 752, -51, -17, 752, -8, -3544, -2052, 29756, 1155, 0, 0, 0, 0, 0
618, 64766448, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2249, -2235, 1277, -161, 443, -67, -188, 443, -12, -12156, -2628, 32767, 1155, 0, 0, 0, 0, 0
619, 64770336, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2445, -2582, 1277, 65, -531, -20, 38, -531, -16, -12636, -27680, 32767, 1155, 0, 0, 0, 0, 0
620, 64774229, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2481, -2403, 1277, -118, -269, 62, -145, -269, -19, 3500, -6428, 25296, 1155, 0, 0, 0, 0, 0
621, 64778129, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2406, -2596, 1277, -30, -421, -65, -57, -421, -20, -8004, 7284, 19384, 1155, 0, 0, 0, 0, 0
622, 64782054, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2336, -2544, 1277, -27, -458, 59, -54, -458, -19, -336, 6732, -5884, 1155, 0, 0, 0, 0, 0
623, 64785896, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2453, -2404, 1277, -60, -56, -60, -87, -56, -18, 2016, -17092, 1912, 1155, 0, 0, 0, 0, 0
624, 64789787, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2362, -2765, 1277, -65, 855, -26, -92, 855, -17, -15080, 9472, 22408, 1155, 0, 0, 0, 0, 0
625, 64793677, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2333, -2491, 1277, -152, 339, -13, -179, 339, -18, 5560, 2160, 17600, 1155, 0, 0, 0, 0, 0
626, 64797568, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2311, -2621, 1277, -19, 939, -38, -46, 939, -18, -7892, 480, 30588, 1155, 0, 0, 0, 0, 0
627, 64801470, 2, 3021, 0, 0, 0, 372, 372, 372, 372, -2317, -2910, 1277, -167, 504, -51, -194, 504, -19, -12548, -2160, 32767, 1141, 0, 0, 0, 0, 0
628, 64805355, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2466, -3290, 1277, 82, -610, 35, 55, -610, -21, -14260, -21912, 32767, 1141, 0, 0, 0, 0, 0
629, 64809236, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2518, -3083, 1277, -127, -480, 36, -154, -480, -20, 3968, -8424, 20764, 1141, 0, 0, 0, 0, 0
630, 64813186, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2483, -3314, 1277, -22, -708, -23, -49, -708, -17, -9532, 2084, 9776, 1141, 0, 0, 0, 0, 0
631, 64817025, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2389, -3048, 1277, -1, 90, 54, -28, 90, -14, 5088, 9548, -1884, 1141, 0, 0, 0, 0, 0
632, 64820916, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2492, -3133, 1277, -38, 719, -133, -65, 719, -11, -6728, -15432, 16200, 1141, 0, 0, 0, 0, 0
633, 64824798, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2380, -3368, 1277, -34, 1101, 20, -61, 1101, -11, -12120, 11928, 30804, 1141, 0, 0, 0, 0, 0
634, 64828689, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2362, -3221, 1277, -66, 362, -18, -93, 362, -12, 856, 344, 22320, 1141, 0, 0, 0, 0, 0
635, 64832580, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2293, -3538, 1277, 29, 913, 18, 2, 913, -13, -14576, 6216, 32767, 1141, 0, 0, 0, 0, 0
636, 64836471, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2259, -3690, 1277, -81, -243, -15, -108, -243, -12, -8088, 2408, 32767, 1141, 0, 0, 0, 0, 0
637, 64840362, 2, 3021, 0, 0, 0, 377, 377, 377, 377, -2382, -3916, 1277, 181, -298, 108, 154, -298, -10, -10532, -18992, 32767, 1141, 0, 0, 0, 0, 0
638, 64844305, 2, 2978, 0, 0, 0, 377, 377, 377, 377, -2411, -3892, 1277, -47, -687, -37, -74, -687, -5, -2228, -5848, 29656, 1141, 0, 0, 0, 0, 0
639, 64848156, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2306, -3569, 1277, 94, -704, 5, 67, -704, -2, 7404, 10552, -1876, 1141, 0, 0, 0, 0, 0
640, 64852069, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2250, -2961, 1277, 123, -281, 106, 96, -281, 2, 16272, 4112, -7220, 1155, 0, 0, 0, 0, 0
641, 64855925, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2363, -3126, 1277, 84, 539, -63, 57, 539, 6, -8976, -17188, 9716, 1155, 0, 0, 0, 0, 0
642, 64859816, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2300, -2822, 1277, 149, 546, 74, 122, 546, 10, 5872, 4816, 12148, 1155, 0, 0, 0, 0, 0
643, 64863740, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2300, -2776, 1277, 55, 438, 88, 28, 438, 14, -1920, -2652, 16296, 1155, 0, 0, 0, 0, 0
644, 64867598, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2209, -2983, 1277, 179, 976, 29, 152, 976, 20, -10716, 8332, 32767, 1155, 0, 0, 0, 0, 0
645, 64871490, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2149, -3401, 1277, 74, -300, 37, 47, -300, 25, -15968, 4924, 32767, 1155, 0, 0, 0, 0, 0
646, 64875429, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2189, -3065, 1277, 297, 225, 211, 270, 225, 32, 7048, -8864, 32767, 1155, 0, 0, 0, 0, 0
647, 64879262, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2129, -3004, 1277, 20, -3, -81, -7, -3, 39, -1104, 5316, 22676, 1155, 0, 0, 0, 0, 0
648, 64883159, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2088, -3252, 1277, 224, -85, 106, 197, -85, 45, -10836, 1892, 21316, 1155, 0, 0, 0, 0, 0
649, 64887046, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2086, -2770, 1277, 173, -1077, 156, 146, -1077, 50, 13628, -2904, -6616, 1155, 0, 0, 0, 0, 0
650, 64890945, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2241, -2895, 1277, 183, -531, 2, 156, -531, 56, -6084, -22940, -5816, 1155, 0, 0, 0, 0, 0
651, 64894826, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2235, -2218, 1277, 192, -806, 146, 165, -806, 62, 19856, -2560, -12632, 1155, 0, 0, 0, 0, 0
652, 64898716, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2204, -1950, 1277, 64, 62, 72, 37, 62, 67, 6296, 1380, -6164, 1155, 0, 0, 0, 0, 0
653, 64902611, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2115, -1771, 1277, 151, 727, -11, 124, 727, 71, 2800, 8312, 10588, 1141, 0, 0, 0, 0, 0
654, 64906595, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2068, -2119, 1277, 79, 435, 62, 52, 435, 72, -13472, 3352, 20884, 1141, 0, 0, 0, 0, 0
655, 64910402, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2165, -2183, 1277, 203, 1000, 156, 176, 1000, 72, -5512, -15652, 32767, 1141, 0, 0, 0, 0, 0
656, 64914281, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2156, -2301, 1277, -14, -70, -25, -41, -70, 73, -5852, -996, 32767, 1141, 0, 0, 0, 0, 0
657, 64918181, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2143, -2565, 1277, 113, -65, 113, 86, -65, 72, -10676, -1104, 24256, 1141, 0, 0, 0, 0, 0
658, 64922070, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2148, -2475, 1277, 6, -1010, 54, -21, -1010, 72, 1680, -2944, 4688, 1141, 0, 0, 0, 0, 0
659, 64925952, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2304, -2920, 1277, 76, -850, -89, 49, -850, 69, -15576, -22608, 6092, 1141, 0, 0, 0, 0, 0
660, 64929842, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2313, -2247, 1277, 26, -1356, 86, -1, -1356, 63, 20432, -3572, -18524, 1141, 0, 0, 0, 0, 0
661, 64933733, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2254, -2014, 1277, -46, -61, -12, -73, -61, 57, 5300, 5524, -11376, 1141, 0, 0, 0, 0, 0
662, 64937663, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2184, -1821, 1277, 6, 626, 7, -21, 626, 50, 3324, 6536, -2580, 1141, 0, 0, 0, 0, 0
663, 64941524, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2144, -2256, 1277, -68, 695, 66, -95, 695, 44, -16684, 3264, 32767, 1141, 0, 0, 0, 0, 0
664, 64945414, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2235, -2529, 1277, 34, 1271, 74, 7, 1271, 40, -12664, -14056, 32767, 1141, 0, 0, 0, 0, 0
665, 64949287, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2249, -2634, 1277, -145, -494, -106, -172, -494, 36, -5208, -3252, 32767, 1141, 0, 0, 0, 0, 0
666, 64953198, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2218, -2990, 1277, -70, -410, 44, -97, -410, 30, -13472, 2144, 19336, 1148, 0, 0, 0, 0, 0
667, 64957073, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2213, -2800, 1277, -131, -1081, 11, -158, -1081, 25, 4524, -992, 6012, 1148, 0, 0, 0, 0, 0
668, 64960961, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2322, -3256, 1277, -53, -779, -158, -80, -779, 18, -16340, -15916, 10064, 1148, 0, 0, 0, 0, 0
669, 64964852, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2325, -2414, 1277, -84, -953, 98, -111, -953, 10, 24972, -2264, -10700, 1148, 0, 0, 0, 0, 0
670, 64968823, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2279, -2599, 1277, -171, -243, -129, -198, -243, 3, -8016, 4464, 2492, 1148, 0, 0, 0, 0, 0
671, 64972634, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2184, -2688, 1277, -86, 211, -1, -113, 211, -5, -5728, 10304, 14012, 1148, 0, 0, 0, 0, 0
672, 64976535, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2167, -2791, 1277, -131, 157, -13, -158, 157, -12, -6172, 660, 26068, 1148, 0, 0, 0, 0, 0
673, 64980426, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2185, -2909, 1277, -41, 1473, 8, -68, 1473, -16, -8520, -4324, 32767, 1148, 0, 0, 0, 0, 0
674, 64984306, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2181, -3006, 1277, -215, -118, -241, -242, -118, -22, -5832, -484, 32767, 1148, 0, 0, 0, 0, 0
675, 64988206, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2115, -3395, 1277, -143, 214, 35, -170, 214, -30, -15732, 6980, 30196, 1148, 0, 0, 0, 0, 0
676, 64992081, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2087, -3444, 1277, -164, -536, -124, -191, -536, -38, -4236, 2324, 30336, 1148, 0, 0, 0, 0, 0
677, 64995971, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2153, -3837, 1277, -92, -546, -84, -119, -546, -46, -15304, -9976, 32264, 1148, 0, 0, 0, 0, 0
678, 64999912, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2150, -3088, 1277, -106, -801, 57, -133, -801, -52, 21208, -1200, 18716, 1141, 0, 0, 0, 0, 0
679, 65003754, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2140, -3069, 1277, -194, -383, -235, -221, -383, -56, -1976, 144, 10116, 1141, 0, 0, 0, 0, 0
680, 65007645, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2058, -2957, 1277, -111, -72, -43, -138, -72, -62, 620, 8888, 20632, 1141, 0, 0, 0, 0, 0
681, 65011567, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1978, -2748, 1277, -151, -324, -119, -178, -324, -69, 4172, 8904, 23664, 1141, 0, 0, 0, 0, 0
682, 65015437, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1919, -2430, 1277, -71, 732, -86, -98, 732, -75, 6448, 5924, 32767, 1141, 0, 0, 0, 0, 0
683, 65019327, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1852, -1851, 1277, -203, 202, -222, -230, 202, -82, 15824, 7616, 32767, 1141, 0, 0, 0, 0, 0
684, 65023211, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1766, -1996, 1277, -207, 880, -92, -234, 880, -90, -7692, 10288, 32767, 1141, 0, 0, 0, 0, 0
685, 65027090, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1721, -2047, 1277, -274, -72, -225, -301, -72, -100, -3532, 5468, 32767, 1141, 0, 0, 0, 0, 0
686, 65031030, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1815, -2661, 1277, -197, -131, -97, -224, -131, -110, -21512, -12720, 32767, 1141, 0, 0, 0, 0, 0
687, 65034877, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1917, -1710, 1277, -288, -900, -39, -315, -900, -117, 28956, -13348, 24376, 1141, 0, 0, 0, 0, 0
688, 65038767, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1912, -1803, 1277, -380, -813, -334, -407, -813, -123, -3588, 756, 18556, 1141, 0, 0, 0, 0, 0
689, 65042658, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1916, -1162, 1277, -339, -696, -18, -366, -696, -130, 19668, -692, 15952, 1141, 0, 0, 0, 0, 0
690, 65046557, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1928, -1506, 1277, -388, -436, -279, -415, -436, -136, -11584, -1408, 22088, 1141, 0, 0, 0, 0, 0
691, 65050449, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1896, -963, 1277, -330, 321, -53, -357, 321, -142, 15464, 3944, 30500, 1141, 0, 0, 0, 0, 0
692, 65054333, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1913, -698, 1277, -359, -218, -251, -386, -218, -147, 7808, -2188, 27580, 1141, 0, 0, 0, 0, 0
693, 65058213, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1819, -882, 1277, -422, 848, -66, -449, 848, -151, -7720, 12412, 32767, 1141, 0, 0, 0, 0, 0
694, 65062152, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1752, -1623, 1277, -394, -1230, -278, -421, -1230, -155, -22948, 8948, 32767, 1141, 0, 0, 0, 0, 0
695, 65065992, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1802, -1943, 1277, -239, -477, 222, -266, -477, -154, -11216, -6848, 32144, 1141, 0, 0, 0, 0, 0
696, 65069882, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1872, -2994, 1277, -303, -1878, -140, -330, -1878, -146, 32480, -9172, 16792, 1141, 0, 0, 0, 0, 0
697, 65073792, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1879, -3276, 1277, -244, -590, 41, -271, -590, -133, -11236, -1444, 17520, 1141, 0, 0, 0, 0, 0
698, 65077664, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2058, -4328, 1277, -170, -1141, 46, -197, -1141, -117, 30120, -23884, 11740, 1141, 0, 0, 0, 0, 0
699, 65081554, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2128, -5160, 1277, -161, 183, -149, -188, 183, -100, -31192, -10072, 32767, 1141, 0, 0, 0, 0, 0
700, 65085438, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2284, -4463, 1277, 88, -1355, 160, 61, -1355, -84, 18960, -22640, 30300, 1141, 0, 0, 0, 0, 0
701, 65089332, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2279, -5240, 1277, 16, -787, 40, -11, -787, -66, -28252, -1736, 26292, 1141, 0, 0, 0, 0, 0
702, 65093263, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2228, -4629, 1277, 189, -992, 190, 162, -992, -44, 15648, 3152, 10160, 1141, 0, 0, 0, 0, 0
703, 65097107, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1991, -4543, 1277, 181, -1906, 10, 154, -1906, -21, 692, 27084, -16040, 1141, 0, 0, 0, 0, 0
704, 65100990, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1983, -3998, 1277, 391, 1339, 678, 364, 1339, 8, 11124, -3188, 18656, 1162, 0, 0, 0, 0, 0
705, 65104890, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1842, -4131, 1277, 317, -848, -106, 290, -848, 44, -7132, 14232, 25980, 1162, 0, 0, 0, 0, 0
706, 65108780, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1810, -3417, 1277, 436, 197, 689, 409, 197, 82, 18468, -124, 4128, 1162, 0, 0, 0, 0, 0
707, 65112669, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1892, -3471, 1277, 432, -72, 121, 405, -72, 122, -5040, -14752, 15400, 1162, 0, 0, 0, 0, 0
708, 65116604, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -1945, -4294, 1277, 391, 1020, 393, 364, 1020, 161, -31192, -10772, 26468, 1162, 0, 0, 0, 0, 0
709, 65120440, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2009, -3944, 1277, 520, -2459, 336, 493, -2459, 197, 10224, -13024, -20056, 1162, 0, 0, 0, 0, 0
710, 65124381, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2102, -3781, 1277, 383, 845, 532, 356, 845, 232, 132, -16132, -10572, 1162, 0, 0, 0, 0, 0
711, 65128232, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2052, -3390, 1277, 258, -949, 133, 231, -949, 265, 10008, 2848, -21292, 1162, 0, 0, 0, 0, 0
712, 65132109, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2004, -3864, 1277, 230, -142, 555, 203, -142, 291, -18344, 2872, -31728, 1162, 0, 0, 0, 0, 0
713, 65136008, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2144, -3488, 1277, 227, 167, 533, 200, 167, 318, 7944, -21212, -10060, 1162, 0, 0, 0, 0, 0
714, 65139892, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2107, -4313, 1277, 65, 994, 287, 38, 994, 345, -31192, 2236, 4908, 1162, 0, 0, 0, 0, 0
715, 65143780, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2157, -3474, 1277, 50, -508, 625, 23, -508, 369, 23196, -8708, -15888, 1162, 0, 0, 0, 0, 0
716, 65147668, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2206, -3976, 1277, -115, 1027, 463, -142, 1027, 392, -20916, -7780, -13144, 1162, 0, 0, 0, 0, 0
717, 65151593, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2312, -4238, 1277, -243, 1, 429, -270, 1, 414, -12376, -14568, -8032, 1155, 0, 0, 0, 0, 0
718, 65155496, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2391, -4394, 1277, -173, 461, 617, -200, 461, 433, -9824, -11496, -9060, 1155, 0, 0, 0, 0, 0
719, 65159383, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2520, -3980, 1277, -393, 267, 498, -420, 267, 451, 8500, -16700, 1524, 1155, 0, 0, 0, 0, 0
720, 65163236, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2480, -4813, 1277, -433, 425, 342, -460, 425, 467, -31192, 4892, -2468, 1155, 0, 0, 0, 0, 0
721, 65167127, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2522, -4245, 1277, -456, -438, 712, -483, -438, 478, 13928, -5440, -21816, 1155, 0, 0, 0, 0, 0
722, 65171018, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2530, -4923, 1277, -408, 852, 614, -435, 852, 491, -27076, -1420, 5168, 1155, 0, 0, 0, 0, 0
723, 65174890, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2474, -4381, 1277, -553, 277, 597, -580, 277, 509, 12068, 7688, -2780, 1155, 0, 0, 0, 0, 0
724, 65178779, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2458, -4091, 1277, -359, 193, 699, -386, 193, 527, 4640, 1460, -7128, 1155, 0, 0, 0, 0, 0
725, 65182669, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2472, -3989, 1277, -712, 1069, 582, -739, 1069, 545, -2252, -412, -1496, 1155, 0, 0, 0, 0, 0
726, 65186614, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2572, -4792, 1277, -331, -176, 551, -358, -176, 562, -29464, -13544, 9488, 1155, 0, 0, 0, 0, 0
727, 65190447, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2646, -4541, 1277, -503, -193, 801, -530, -193, 576, 3508, -9416, -25452, 1155, 0, 0, 0, 0, 0
728, 65194338, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2864, -4242, 1277, -217, -367, 541, -244, -367, 591, 5512, -29392, -21004, 1155, 0, 0, 0, 0, 0
729, 65198236, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2695, -4196, 1277, -405, -241, 696, -432, -241, 605, -2436, 20948, -26832, 1155, 0, 0, 0, 0, 0
730, 65202127, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2741, -3414, 1277, -49, 378, 833, -76, 378, 619, 20304, -8388, -27208, 1155, 0, 0, 0, 0, 0
731, 65206018, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2507, -3645, 1277, -209, 2086, 742, -236, 2086, 636, -13596, 28320, 21456, 1155, 0, 0, 0, 0, 0
732, 65209896, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2572, -3082, 1277, 50, 1231, 873, 23, 1231, 657, 12728, -11068, 24644, 1155, 0, 0, 0, 0, 0
733, 65213787, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2419, -3219, 1277, 35, 929, 702, 8, 929, 679, -8724, 16708, 30828, 1155, 0, 0, 0, 0, 0
734, 65217726, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2634, -3437, 1277, 98, 707, 702, 71, 707, 698, -11152, -30632, 32767, 1155, 0, 0, 0, 0, 0
735, 65221596, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2616, -3360, 1277, 338, -1439, 659, 311, -1439, 711, 976, -2220, -32768, 1155, 0, 0, 0, 0, 0
736, 65225463, 2, 2978, 0, 0, 0, 372, 372, 372, 372, -2671, -3294, 1277, 220, 448, 937, 193, 448, 721, -1852, -10888, -22500, 1155, 0, 0, 0, 0, 0
